school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
The University of Texas of the Permian Basin,6066,2192,Texas,Midsize City,public,100.0,100.0,100.0,73,31,171,27,11,64,100,42,235,99.55424984005143,0.48985725235477867
The University of Texas Rio Grande Valley,24216,18647,Texas,Small City,public,100.0,100.0,100.0,296,127,695,109,44,258,405,171,953,404.18487485720306,1.0893845368480295
The University of Virginia's College at Wise,2093,1210,Virginia,Town,NA,100.0,99.07,100.0,7,3,13,4,2,7,11,5,20,10.620147083849918,0.31285981223513826
The University of West Florida,10000,6906,Florida,Small City,public,100.0,100.0,100.0,87,46,175,42,21,87,129,67,262,125.6422787207612,3.595853806228978
Thiel College,764,751,Pennsylvania,Town,NA,85.62,64.99,97.71,1,1,3,1,0,1,2,1,4,0.9478196273561769,0.9876097478402701
Thomas AquiNAs College,364,369,California,Rural,private,85.85,60.31,99.35,1,1,3,1,0,2,2,1,5,1.1567687058429996,0.7916890218438757
Thomas College,1660,774,Maine,Rural,NA,92.42,71.03,99.34,2,1,3,1,0,2,3,1,5,0.9474076818155951,1.6276401599000372
Thomas More College,1878,1356,Kentucky,Suburb,NA,99.22,89.84,100.0,3,2,7,2,1,4,5,3,11,2.651741170665553,2.200019467021264
Thomas More College of Liberal Arts,90,90,New Hampshire,Suburb,private,22.3,10.42,43.55,0,0,0,0,0,0,0,0,0,0.0,0.25172640790062334
Thomas University,1118,438,Georgia,Town,NA,99.91,95.4,100.0,5,2,11,2,1,6,7,3,17,2.311397443250438,4.709373679707873
Tiffin University,2243,1772,Ohio,Town,private,100.0,99.31,100.0,7,3,15,3,1,7,10,4,22,2.0042966912280864,8.383313963245678
Toccoa Falls College,1420,872,Georgia,Town,NA,99.75,91.21,100.0,4,2,10,2,1,5,6,3,15,2.541938379947697,3.442599086500296
Tougaloo College,794,766,Mississippi,Midsize City,private,100.0,99.3,100.0,7,3,13,3,2,6,10,5,19,9.234068214726948,0.618080940816649
Touro College,6428,4232,New York,Large City,NA,100.0,100.0,100.0,15,9,28,7,4,14,22,13,42,16.833875267678117,5.356087042944501
Towson University,19592,17106,Maryland,Small City,NA,100.0,100.0,100.0,44,24,82,20,11,40,64,35,122,38.743402965042485,24.95867157841655
Transylvania University,962,963,Kentucky,Large City,private,92.89,68.83,99.81,2,1,4,1,0,2,3,1,6,2.025013863199414,0.613570226926055
Trevecca Nazarene University,2216,1317,Tennessee,Large City,NA,100.0,98.71,100.0,7,3,15,3,1,7,10,4,22,4.623199789707412,5.3559413216367275
Trident University InterNAtioNAl,4368,1862,California,Suburb,private,100.0,99.99,100.0,14,6,32,6,3,15,20,9,47,1.0835554966124301,19.816525282012638
Trine University,4099,1938,IndiaNA,Town,NA,100.0,99.88,100.0,9,5,17,4,2,8,13,7,25,6.832639568793744,5.678299980227875
Trine University - RegioNAl/Non - TraditioNAl Campuses,368,210,IndiaNA,Large City,NA,57.75,36.68,80.25,1,0,1,0,0,1,1,0,2,0.0,0.8606548219042426
Trinity Christian College,1109,907,Illinois,Suburb,private,90.53,69.65,99.36,2,1,3,1,0,2,3,1,5,1.1105811116526023,1.2421564781926138
Trinity College,2218,2117,Connecticut,Midsize City,NA,99.95,98.45,100.0,5,3,10,2,1,5,7,4,15,0.16607985667285874,7.4890519621809455
Trinity InterNAtioNAl University - Florida,156,64,Florida,Suburb,NA,88.21,66.79,98.74,1,1,3,1,0,1,2,1,4,2.1233014278451683,0.0
Trinity InterNAtioNAl University - Illinois,936,592,Illinois,Suburb,NA,92.39,73.11,99.54,2,1,4,1,0,2,3,1,6,0.7011719730349057,1.865903048282227
Trinity University,2389,2353,Texas,Large City,NA,100.0,100.0,100.0,22,10,52,8,3,20,30,13,72,27.87250020851153,3.0974911474335456
Trinity Washington University,1530,1075,District of Columbia,Large City,NA,98.88,92.24,99.95,3,2,5,1,1,3,4,3,8,2.5618884436443077,1.91939216177951
Troy University,14006,9491,Alabama,Town,public,100.0,100.0,100.0,52,23,109,24,10,54,76,33,163,50.40622791644003,25.215727306712036
Truett McConnell University,2574,780,Georgia,Town,NA,99.96,88.77,100.0,5,2,16,2,1,8,7,3,24,7.404256317562608,0.29680428189682406
Truman State University,5895,5134,Missouri,Town,NA,100.0,98.5,100.0,7,3,18,3,1,9,10,4,27,8.325391111418613,2.3632675689630616
Tufts University,5543,5483,Massachusetts,Suburb,NA,100.0,100.0,100.0,16,8,32,7,4,15,23,12,47,5.070036557935825,18.229606395225996
Tulane University of LouisiaNA,7872,6716,LouisiaNA,Large City,private,100.0,100.0,100.0,31,15,66,14,6,31,45,21,97,7.584420272271706,36.914034016195735
Tusculum College,1485,1376,Tennessee,Town,NA,99.89,94.28,100.0,5,2,11,2,1,5,7,3,16,3.3395496624983756,3.4878691706206677
Tuskegee University,2830,2722,Alabama,Town,NA,100.0,99.85,100.0,10,5,21,4,2,10,14,7,31,4.007406580212707,10.208004529522663
Union College Kentucky,1096,918,Kentucky,Town,private,96.25,75.75,99.96,2,1,5,1,0,3,3,1,8,2.227778580320812,1.048630254803108
Union College Nebraska,779,707,Nebraska,Large City,private,94.02,71.33,99.85,2,1,4,1,0,2,3,1,6,0.011875740210648593,2.7914544407405484
Union College New York,2265,2176,New York,Small City,NA,99.94,98.46,100.0,5,3,9,2,1,4,7,4,13,2.6816822354274943,4.717311193684816
Union Institute & University,814,434,Ohio,Large City,NA,99.88,96.85,100.0,5,2,9,2,1,4,7,3,13,0.6010551337755172,6.090875193516114
Union University,2179,1599,Tennessee,Small City,NA,99.98,96.62,100.0,6,2,14,3,1,6,9,3,20,5.124303850061742,3.1484533024751884
United States Air Force Academy,4279,4276,Colorado,Town,NA,100.0,100.0,100.0,18,8,39,8,3,18,26,11,57,0.33102454508317436,24.954315419855398
United States Coast Guard Academy,1047,1044,Connecticut,Small City,NA,99.69,93.78,100.0,4,2,8,2,1,4,6,3,12,0.01665424746580199,5.743855225851193
United States Merchant Marine Academy,952,954,New York,Suburb,public,99.46,91.5,100.0,4,2,8,2,1,4,6,3,12,0.4387150786018978,4.753768079592689
United States Military Academy,4487,4491,New York,Town,public,100.0,100.0,100.0,18,8,38,8,4,17,26,12,55,0.9152003295337603,24.395645200926342
United States Naval Academy,4495,4495,Maryland,Suburb,NA,100.0,100.0,100.0,17,8,36,8,4,17,25,12,53,1.104115217014605,23.426299427693888
Unity College,706,694,Maine,Rural,private,86.1,62.78,98.27,1,1,3,1,0,1,2,1,4,0.19204209766532332,1.7740949821576533
Polytechnic University of Puerto Rico - Orlando,124,53,Florida,Suburb,NA,81.72,58.36,96.91,1,1,2,1,0,1,2,1,3,1.6877524170051337,0.0
University at Buffalo,21016,19401,New York,Suburb,NA,100.0,100.0,100.0,44,27,75,20,12,36,64,39,111,57.3409323926295,6.727041343706343
University of Advancing Technology,775,508,ArizoNA,Midsize City,NA,98.88,87.72,100.0,3,1,7,1,1,3,4,2,10,0.7113525173136163,3.756185725905743
University of Akron Main Campus,16874,13563,Ohio,Midsize City,public,100.0,100.0,100.0,27,15,51,12,6,24,39,21,75,38.19623519385894,1.5724410495161243
University of Alabama at Birmingham,13130,9677,Alabama,Midsize City,NA,100.0,100.0,100.0,47,22,96,22,9,47,69,31,143,61.56786616637271,7.2852589189750985
University of Alabama in Huntsville,7089,5903,Alabama,Midsize City,NA,100.0,100.0,100.0,24,11,50,11,5,25,35,16,75,30.509169113262327,4.765566375950575
University of Alaska Anchorage,14954,6974,Alaska,Large City,NA,96.42,78.61,99.98,2,1,6,1,0,3,3,1,9,0.22301124490536814,3.092409849954851
University of Alaska Fairbanks,6633,3022,Alaska,Suburb,public,93.4,72.67,99.75,2,1,4,1,0,2,3,1,6,0.09503302385974388,2.6114677485396296
University of Alaska Southeast,2060,629,Alaska,Town,NA,67.43,43.38,90.38,1,0,2,0,0,1,1,0,3,0.02894003366801318,1.0882505650792762
University of ArizoNA,34099,29325,ArizoNA,Large City,NA,100.0,100.0,100.0,156,84,300,68,36,136,224,120,436,155.6955387159459,68.28955715508147
University of Arkansas,23037,20464,Arkansas,Small City,NA,100.0,100.0,100.0,81,34,188,32,13,75,113,47,263,25.209069227775128,87.4385276642196
University of Arkansas at Little Rock,8794,4603,Arkansas,Midsize City,NA,100.0,99.92,100.0,12,5,27,5,2,12,17,7,39,15.2243983461161,2.1439352678678816
University of Arkansas at Pine Bluff,2517,2341,Arkansas,Small City,public,99.98,97.31,100.0,6,3,13,2,1,6,8,4,19,2.477479833737855,5.844087020564785
University of Baltimore,2950,1716,Maryland,Large City,NA,99.97,98.76,100.0,6,3,10,3,1,5,9,4,15,7.673600758251504,0.40831551229989815
University of Bridgeport,3124,2300,Connecticut,Midsize City,private,99.97,99.08,100.0,6,3,10,3,1,5,9,4,15,0.48158532255277425,7.613064251599937
University of California - Berkeley,30577,29351,California,Midsize City,public,100.0,100.0,100.0,149,77,303,68,34,144,217,111,447,187.87973752748772,29.02052773364214
University of California - Davis,30067,29284,California,Suburb,NA,100.0,100.0,100.0,150,79,302,69,35,144,219,114,446,216.82824045725494,2.292189222303008
University of California - Irvine,29310,28855,California,Large City,public,100.0,100.0,100.0,147,77,295,67,34,140,214,111,435,212.20848695480598,1.7640489626008153
University of California - Los Angeles,31001,30458,California,Large City,NA,100.0,100.0,100.0,153,80,309,70,35,146,223,115,455,210.8247573003482,12.322959788194614
University of California - Riverside,20077,19719,California,Large City,public,100.0,100.0,100.0,101,53,202,46,23,96,147,76,298,146.56552355867728,0.3172889085020595
University of California - San Diego,28582,27880,California,Large City,NA,100.0,100.0,100.0,143,75,288,65,33,137,208,108,425,202.44916616437106,5.683842652946456
University of California - Santa Barbara,22182,21777,California,Suburb,NA,100.0,100.0,100.0,110,58,222,50,25,105,160,83,327,156.5151986931117,4.014592342333792
University of California - Santa Cruz,17573,17082,California,Small City,NA,100.0,100.0,100.0,88,46,177,40,20,84,128,66,261,127.2372363218069,1.1178284288521303
University of Central Arkansas,9549,8070,Arkansas,Small City,NA,100.0,100.0,100.0,17,7,39,7,3,17,24,10,56,15.635531853007944,8.863383203526649
University of Central Florida,56854,39962,Florida,Suburb,NA,100.0,100.0,100.0,500,262,1008,243,122,503,743,384,1511,728.768771481499,14.444723978047746
University of Central Missouri,9800,7701,Missouri,Town,NA,100.0,99.85,100.0,12,5,29,5,2,14,17,7,43,15.754201641607528,1.2821146803124652
University of Central Oklahoma,14340,10448,Oklahoma,Suburb,public,100.0,100.0,100.0,29,12,69,14,5,36,43,17,105,39.32188284350514,3.760379363312308
University of Charleston,1833,1220,West Virginia,Small City,NA,98.06,85.49,99.96,3,1,5,1,1,3,4,2,8,0.22280805104696902,3.7057914746184477
University of Chicago,6305,6288,Illinois,Large City,private,100.0,100.0,100.0,19,10,40,8,4,19,27,14,59,1.9293993888879957,25.61704508116879
University of CincinNAti - Main Campus,26558,22622,Ohio,Large City,NA,100.0,100.0,100.0,46,25,88,21,11,43,67,36,131,55.27134621212762,12.380243396684653
University of Colorado at Colorado Springs,10804,8171,Colorado,Large City,public,100.0,99.77,100.0,11,4,28,5,2,13,16,6,41,9.53389980586733,5.72122994375636
University of Colorado Boulder,29057,26977,Colorado,Midsize City,NA,100.0,100.0,100.0,59,28,134,26,12,62,85,40,196,16.810546185618534,68.10025806381047
University of Colorado Denver/Anschutz Medical Campus,15589,8671,Colorado,Large City,NA,100.0,99.97,100.0,15,6,39,6,2,18,21,8,57,14.202622840823791,6.946959192265281
University of Connecticut,19243,18555,Connecticut,Suburb,NA,100.0,100.0,100.0,21,12,38,9,5,18,30,17,56,5.9807253121635595,23.862724848605534
University of Dallas,1456,1421,Texas,Midsize City,private,100.0,99.78,100.0,10,4,25,4,2,11,14,6,36,10.792608645274065,3.458898952894228
University of Dayton,8498,8079,Ohio,Midsize City,NA,100.0,100.0,100.0,15,8,29,7,3,14,22,11,43,10.842379767250186,10.506679527141483
University of Delaware,19752,18195,Delaware,Suburb,NA,100.0,100.0,100.0,34,19,64,16,8,31,50,27,95,5.287356485538997,44.15555112391313
University of Denver,5768,5494,Colorado,Large City,NA,100.0,99.96,100.0,12,6,29,5,2,14,17,8,43,2.628550987069954,14.793421557622562
University of Detroit Mercy,2839,2338,Michigan,Large City,private,99.99,98.76,100.0,6,3,14,3,1,7,9,4,21,8.761253166990553,0.5955227512483144
University of Dubuque,1953,1709,Iowa,Small City,NA,99.55,90.73,100.0,4,2,9,2,1,4,6,3,13,1.9250108610747283,3.468697331730153
University of Evansville,2346,2024,IndiaNA,Midsize City,NA,99.97,98.3,100.0,6,3,11,2,1,5,8,4,16,3.6837336812918973,4.35569672734422
University of Florida,35251,31384,Florida,Midsize City,NA,100.0,100.0,100.0,313,165,632,153,76,316,466,241,948,459.3408755571714,6.78631223351578
University of Georgia,28844,27142,Georgia,Midsize City,NA,100.0,100.0,100.0,69,23,194,31,9,96,100,32,290,76.34497850445975,23.806187475936763
University of Providence,930,469,MontaNA,Small City,private,99.63,53.0,100.0,3,1,26,2,0,23,5,1,49,4.045114140100093,1.5213978488874143
University of Hartford,5073,4460,Connecticut,Midsize City,NA,100.0,99.95,100.0,9,5,17,4,2,8,13,7,25,0.8165207438094587,12.6284702194921
University of Hawaii at Hilo,2972,2340,Hawaii,Town,public,95.24,76.09,99.97,2,1,5,1,0,3,3,1,8,0.005223467869733002,3.0280275192940276
University of Hawaii at Manoa,12877,10702,Hawaii,Large City,NA,100.0,100.0,100.0,14,7,30,7,3,15,21,10,45,0.0203297104002442,20.66458002776595
University of Hawaii - West Oahu,3083,1611,Hawaii,Suburb,NA,14.12,8.68,24.16,0,0,0,0,0,0,0,0,0,0.006692499070708314,0.1452878994377202
University of Houston,37217,27159,Texas,Large City,public,100.0,100.0,100.0,449,193,1052,165,66,391,614,259,1443,610.3035268816661,3.9694966981553
University of Houston - Downtown,12402,6320,Texas,Large City,public,100.0,100.0,100.0,151,65,354,56,22,132,207,87,486,205.8832991879618,0.8095218343370607
University of Houston - Victoria,3273,1722,Texas,Small City,public,100.0,100.0,100.0,40,17,94,15,6,35,55,23,129,55.022130990626195,0.0
University of Idaho,9889,7166,Idaho,Town,NA,100.0,100.0,100.0,24,10,63,13,5,39,37,15,102,23.810908764482658,13.678616961082385
University of Illinois at Chicago,19446,17961,Illinois,Large City,public,100.0,100.0,100.0,22,12,44,10,5,20,32,17,64,29.993533101566964,1.4651967472577334
University of Illinois at Springfield,2932,1903,Illinois,Midsize City,public,99.16,92.47,99.99,3,2,7,1,1,3,4,3,10,4.505069142184003,0.2686066520609379
University of Illinois at UrbaNA - Champaign,33955,32613,Illinois,Small City,NA,100.0,100.0,100.0,43,23,86,19,10,39,62,33,125,48.91576466917338,12.838130394345933
University of IndiaNApolis,4486,3828,IndiaNA,Large City,NA,100.0,99.93,100.0,9,5,16,4,2,8,13,7,24,11.626069421158046,1.1016537118435998
University of Iowa,24506,21222,Iowa,Small City,public,100.0,100.0,100.0,41,17,101,19,7,50,60,24,151,36.85020791200194,22.690113947032906
University of Kansas,19344,17151,Kansas,Small City,public,100.0,100.0,100.0,23,11,47,10,4,21,33,15,68,9.954492694844806,22.765076646107698
University of Kentucky,22420,20657,Kentucky,Large City,NA,100.0,100.0,100.0,43,19,100,20,9,48,63,28,148,45.2244318421154,17.643332293168285
University of La Verne,5169,3759,California,Suburb,NA,100.0,100.0,100.0,25,13,51,12,6,24,37,19,75,35.940364411286616,1.0734890143911016
University of LouisiaNA at Lafayette,15665,12767,LouisiaNA,Midsize City,NA,100.0,100.0,100.0,79,36,174,35,15,82,114,51,256,108.34069146705936,5.9755755926648195
University of LouisiaNA at Monroe,7946,5212,LouisiaNA,Small City,NA,100.0,100.0,100.0,41,19,90,18,8,42,59,27,132,53.083793536182554,5.752392033480777
University of Louisville,15543,12025,Kentucky,Large City,NA,100.0,100.0,100.0,29,13,69,14,6,34,43,19,103,34.272503809545356,8.960473618241528
University of Maine,9277,8204,Maine,Suburb,NA,100.0,99.36,100.0,7,4,14,4,2,7,11,6,21,6.046125374829929,4.912274338952088
University of Maine at Augusta,4013,1317,Maine,Town,public,96.08,73.71,99.83,2,1,4,1,0,2,3,1,6,3.194300224499878,0.043070727587988064
University of Maine at Farmington,1810,1673,Maine,Town,public,86.9,58.86,98.3,1,1,3,1,0,1,2,1,4,1.2186671447678643,0.8105219807097208
University of Maine at Fort Kent,1762,582,Maine,Rural,NA,80.84,51.41,96.13,1,1,2,1,0,1,2,1,3,1.3330922279601194,0.31774650167989366
University of Maine at Machias,698,367,Maine,Rural,public,64.86,39.44,87.14,1,0,1,0,0,1,1,0,2,0.42809384271228323,0.6150298632738732
University of Maine at Presque Isle,1413,716,Maine,Rural,NA,71.71,41.5,91.75,1,0,2,0,0,1,1,0,3,1.068234168263361,0.19355124052885483
University of Mary,2234,1794,North Dakota,Rural,NA,100.0,99.57,100.0,10,4,30,6,2,21,16,6,51,12.143361911755736,3.549823265496146
University of Mary Hardin - Baylor,3329,3045,Texas,Suburb,NA,100.0,100.0,100.0,40,17,95,15,6,35,55,23,130,54.83721090480374,0.3833165413291607
University of Mary Washington,4399,3905,Virginia,Suburb,NA,100.0,99.99,100.0,14,6,27,7,3,14,21,9,41,18.97130131892478,2.8253184224506924
University of Maryland - Baltimore County,11238,9543,Maryland,Suburb,public,100.0,100.0,100.0,22,12,41,10,5,20,32,17,61,28.613145848933485,3.583642840980395
University of Maryland - College Park,29870,27708,Maryland,Suburb,public,100.0,100.0,100.0,68,37,129,31,16,63,99,53,192,55.42106331804809,44.03301948950703
University of Maryland Eastern Shore,2860,2573,Maryland,Town,public,99.98,99.0,100.0,6,3,11,3,1,5,9,4,16,6.006386780559451,2.5242448304192067
University of Maryland - University College,45609,9714,Maryland,Suburb,NA,100.0,100.0,100.0,109,57,214,51,25,105,160,82,319,84.6635548406799,75.6920017051852
University of Massachusetts Amherst,23386,21577,Massachusetts,Suburb,NA,100.0,100.0,100.0,64,36,119,30,16,57,94,52,176,73.56448510301341,20.383715479158404
University of Massachusetts - Boston,12658,9574,Massachusetts,Large City,NA,100.0,100.0,100.0,36,21,67,17,9,32,53,30,99,50.28318372992272,3.12148933770198
University of Massachusetts - Dartmouth,6764,5790,Massachusetts,Suburb,NA,100.0,100.0,100.0,19,11,35,9,5,17,28,16,52,27.585085554512293,0.514277735014893
University of Massachusetts - Lowell,14015,10495,Massachusetts,Suburb,NA,100.0,100.0,100.0,38,22,71,18,10,34,56,32,105,53.45461717716217,2.8514295578240856
University of Memphis,17392,12400,Tennessee,Large City,NA,100.0,100.0,100.0,47,19,111,21,8,51,68,27,162,54.41784162272533,12.684220020636364
University of Miami,10834,10216,Florida,Suburb,NA,100.0,100.0,100.0,58,31,118,28,14,58,86,45,176,60.67742157265231,25.590539337967844
University of Michigan - Ann Arbor,29819,28702,Michigan,Midsize City,NA,100.0,100.0,100.0,75,37,159,35,16,79,110,53,238,62.56631148851253,47.36195521799106
University of Michigan - Dearborn,7132,5137,Michigan,Small City,NA,100.0,100.0,100.0,16,8,35,8,3,18,24,11,53,23.332704200437934,0.07482045038046369
University of Michigan - Flint,6432,3809,Michigan,Small City,public,100.0,99.99,100.0,14,7,31,7,3,16,21,10,47,20.847777768286626,0.32347535240304154
University of Minnesota - Crookston,2832,1195,Minnesota,Town,public,99.26,89.05,100.0,3,2,7,2,1,4,5,3,11,1.1381707937893766,3.7464307526686937
University of Minnesota - Duluth,10124,8906,Minnesota,Small City,NA,99.81,95.71,100.0,4,2,9,2,1,4,6,3,13,4.919940195015081,1.327080838270383
University of Minnesota - Morris,1627,1526,Minnesota,Town,NA,75.64,50.51,94.43,1,0,2,0,0,1,1,0,3,0.7828659254656285,0.6265654739646472
University of Minnesota - Twin Cities,35429,29991,Minnesota,Large City,NA,100.0,100.0,100.0,22,11,46,10,5,22,32,16,68,13.171814269891856,19.239918218855216
University of Mississippi,18734,17511,Mississippi,Town,NA,100.0,100.0,100.0,136,67,275,63,30,131,199,97,406,141.69164671708793,57.95661591750606
University of Missouri - Columbia,23800,22197,Missouri,Midsize City,NA,100.0,100.0,100.0,38,16,90,16,6,40,54,22,130,29.576774077322504,24.33338514475055
University of Missouri - Kansas City,11369,6760,Missouri,Large City,public,100.0,99.98,100.0,15,6,35,6,2,16,21,8,51,15.700545274777179,5.386979514870364
University of Missouri - St Louis,13791,5492,Missouri,Suburb,public,100.0,99.99,100.0,18,7,44,8,3,21,26,10,65,22.1254624900757,3.4533185055656035
University of Mobile,1442,1152,Alabama,Rural,NA,99.99,98.71,100.0,6,3,13,3,1,6,9,4,19,5.422700236613831,3.9075261672317914
University of Montevallo,2352,2101,Alabama,Suburb,NA,100.0,99.7,100.0,9,4,18,4,2,9,13,6,27,11.332717702904239,1.4238413211357903
University of Mount Union,2093,2046,Ohio,Town,NA,99.63,94.8,100.0,4,2,7,2,1,3,6,3,10,4.0951266118324146,1.48218636780856
University of Nebraska at Kearney,4846,4063,Nebraska,Town,NA,88.44,63.67,99.38,1,1,3,1,0,2,2,1,5,0.7324488222877491,1.4181566647304962
University of Nebraska at Omaha,12620,9820,Nebraska,Large City,NA,98.78,86.63,100.0,3,1,7,1,1,3,4,2,10,1.9611697742233063,2.4440669533781474
University of Nebraska - Lincoln,20955,19534,Nebraska,Large City,public,100.0,99.97,100.0,12,6,27,5,2,13,17,8,40,2.874430922816846,14.76772732771264
University of Nevada - Las Vegas,25281,18958,Nevada,Midsize City,NA,100.0,100.0,100.0,296,106,830,155,50,458,451,156,1288,436.63975101474716,14.511180161641152
University of Nevada - Reno,18354,15572,Nevada,Midsize City,NA,100.0,100.0,100.0,202,74,560,106,35,308,308,109,868,284.3685219843337,23.699373959091506
University of New England,4427,2361,Maine,Suburb,NA,99.98,98.7,100.0,6,3,11,3,1,5,9,4,16,1.3266908247046085,7.407161233778643
University of New Hampshire at Manchester,737,575,New Hampshire,Midsize City,NA,46.17,1.23,75.78,0,0,1,0,0,0,0,0,1,0.5987365216692259,0.020337785100750228
University of New Hampshire - Main Campus,13010,12677,New Hampshire,Suburb,NA,100.0,100.0,100.0,17,7,33,8,3,16,25,10,49,5.891403335821986,18.860384080361783
University of New Haven,5214,4831,Connecticut,Suburb,NA,100.0,99.98,100.0,10,6,20,5,3,9,15,9,29,0.8882265315094395,14.230496463965066
University of New Mexico - Main Campus,20359,15093,New Mexico,Large City,public,100.0,100.0,100.0,77,26,207,34,10,101,111,36,308,92.2656601852831,18.66702475858956
University of New Orleans,6468,4737,LouisiaNA,Large City,NA,100.0,100.0,100.0,32,15,70,14,6,33,46,21,103,44.1697764961045,1.8349593570763247
University of North Alabama,6061,5141,Alabama,Small City,public,100.0,100.0,100.0,22,10,45,10,4,22,32,14,67,27.95852999623173,4.351676246988884
University of North CaroliNA at Asheville,3820,3285,North CaroliNA,Small City,NA,99.93,96.77,100.0,5,2,11,2,1,5,7,3,16,4.3282248486856325,2.9403888569499093
University of North CaroliNA at Chapel Hill,18863,18303,North CaroliNA,Small City,public,100.0,100.0,100.0,28,14,61,13,6,28,41,20,89,20.95086436994867,19.747693023377384
University of North CaroliNA at Charlotte,23915,20597,North CaroliNA,Large City,public,100.0,100.0,100.0,27,13,59,12,6,28,39,19,87,29.098348129481938,10.399547302948177
University of North CaroliNA at Greensboro,16441,14136,North CaroliNA,Large City,NA,100.0,100.0,100.0,19,9,41,8,4,19,27,13,60,20.37340961197944,6.788637390361597
University of North CaroliNA at Pembroke,5478,4483,North CaroliNA,Town,NA,99.98,98.02,100.0,6,3,13,3,1,6,9,4,19,7.043605129182794,1.3277021643196485
University of North CaroliNA at Wilmington,14499,12346,North CaroliNA,Midsize City,NA,100.0,100.0,100.0,18,9,39,8,4,18,26,13,57,16.08950105867284,10.570915964534635
University of North Dakota,10999,8525,North Dakota,Small City,public,100.0,100.0,100.0,27,11,68,15,5,43,42,16,111,33.26118414399987,8.904683070999697
University of North Florida,14251,10223,Florida,Large City,NA,100.0,100.0,100.0,128,67,258,62,31,129,190,98,387,189.3277106495275,1.3249765648734937
University of North Texas,31444,25592,Texas,Midsize City,NA,100.0,100.0,100.0,377,162,883,139,56,328,516,218,1211,511.4721464680116,3.8882010805572884
University of Northern Colorado,10103,8328,Colorado,Midsize City,NA,100.0,99.43,100.0,9,4,25,4,2,12,13,6,37,9.005439256149977,4.136474085181363
University of Northern Iowa,9959,9100,Iowa,Small City,NA,100.0,99.99,100.0,20,7,54,9,3,28,29,10,82,28.089017176272083,0.8738264306895525
University of Notre Dame,8577,8557,IndiaNA,Suburb,private,100.0,100.0,100.0,26,13,55,12,5,25,38,18,80,1.613063506404216,35.871509827936755
University of Oklahoma Norman Campus,22028,19065,Oklahoma,Suburb,NA,100.0,100.0,100.0,102,43,239,42,16,101,144,59,340,39.918525823512304,103.19262530514592
University of Oregon,19336,17801,Oregon,Midsize City,NA,100.0,100.0,100.0,49,27,100,23,12,50,72,39,150,15.167621469741936,57.67410186967399
University of Pennsylvania,11719,10496,Pennsylvania,Large City,NA,100.0,100.0,100.0,38,20,77,17,9,37,55,29,114,4.3934957835745925,51.27105307724391
University of Phoenix - New Mexico,216,217,New Mexico,Large City,private,95.47,71.89,99.94,2,1,5,1,0,2,3,1,7,0.24003575936611898,2.8294863362766964
University of Phoenix - Hawaii,661,661,Hawaii,Large City,NA,7.58,4.19,13.71,0,0,0,0,0,0,0,0,0,0.0014004469129779713,0.07728806519102234
University of Phoenix - New Jersey,111,111,New Jersey,Large City,NA,48.07,30.23,72.9,0,0,1,0,0,0,0,0,1,0.5718345231617963,0.08135114040300091
University of Phoenix - Kentucky,18,18,Kentucky,Suburb,NA,4.7,2.16,10.73,0,0,0,0,0,0,0,0,0,0.039499620218454115,0.008580125034064977
University of Phoenix - Utah,122,122,Utah,Suburb,NA,50.74,20.64,86.22,0,0,1,0,0,1,0,0,2,0.7060082160625635,0.0
University of Pittsburgh - Bradford,1337,1229,Pennsylvania,Town,NA,96.28,83.97,99.82,2,1,4,1,1,2,3,2,6,2.1563931259937474,1.1295236331110512
University of Pittsburgh - Greensburg,1524,1436,Pennsylvania,Suburb,NA,95.9,83.07,99.8,2,1,4,1,1,2,3,2,6,3.073170625816425,0.11809950625020062
University of Pittsburgh - Johnstown,2785,2713,Pennsylvania,Suburb,NA,99.73,96.32,100.0,4,2,8,2,1,4,6,3,12,5.651736686265762,0.2688335536118584
University of Pittsburgh - Pittsburgh Campus,19329,18390,Pennsylvania,Large City,public,100.0,100.0,100.0,36,20,71,17,9,34,53,29,105,27.592312426943025,25.31781571001172
University of Portland,3888,3792,Oregon,Large City,private,100.0,99.95,100.0,9,5,19,5,2,11,14,7,30,1.7490883068941412,12.269729683453804
University of Puget Sound,2415,2390,Washington,Midsize City,NA,100.0,99.47,100.0,7,4,15,3,2,8,10,6,23,1.6281522291128916,8.499846982855068
University of Redlands,3133,2518,California,Small City,private,100.0,100.0,100.0,14,7,28,6,3,13,20,10,41,15.887266403033603,4.055839452751255
University of Rhode Island,15100,12629,Rhode Island,Suburb,NA,100.0,100.0,100.0,21,12,39,9,5,18,30,17,57,6.790991377809347,23.52531210904891
University of Richmond,3265,3035,Virginia,Midsize City,NA,100.0,99.89,100.0,9,5,18,4,2,9,13,7,27,3.345713992290998,10.354067952968414
University of Rio Grande,1755,1269,Ohio,Rural,NA,98.33,88.52,99.96,3,2,5,1,1,3,4,3,8,3.94310877644172,0.14568730341201053
University of Rochester,6542,6250,New York,Midsize City,private,100.0,100.0,100.0,16,9,31,7,4,15,23,13,46,8.568018323158917,14.585093501851066
University of Saint Francis - Fort Wayne,1906,1523,IndiaNA,Large City,NA,99.51,95.12,99.99,4,2,7,2,1,3,6,3,10,4.676168143565413,0.6443562712296644
